krnr;lfnr;agglvl;name;name_neu;lat;long;lat_median;long_median
75;226;GEMEINDEN AB 2000 E.;COEPENICK;COEPENICK;52.4383062;13.6057761;52.41589;13.41976395
75;227;GEMEINDEN AB 2000 E.;BERLIN-TEMPELHOF;BERLIN-TEMPELHOF;52.4575526;13.3911032;52.41589;13.41976395
75;228;GEMEINDEN AB 2000 E.;BERLIN-FRIEDENAU;BERLIN-FRIEDENAU;52.4726155;13.3327491;52.41589;13.41976395
75;229;GEMEINDEN AB 2000 E.;BERLIN-LICHTERFELDE;BERLIN-LICHTERFELDE;52.4293696;13.3077015;52.41589;13.41976395
75;230;GEMEINDEN AB 2000 E.;BERLIN-STEGLITZ;BERLIN-STEGLITZ;52.4563661;13.3324966;52.41589;13.41976395
75;231;RESTKREISE (GEM.< 20;REST-TELTOW;TELTOW;52.41589;13.41976395;52.41589;13.41976395
76;232;stadtkreise;CHARLOTTENBG BA 7 (TEIL);CHARLOTTENBG BA 7;52.5119729;13.315891;52.5119729;13.315891
77;233;stadtkreise;FRIEDRICHSHAIN BA 5  (TEIL);FRIEDRICHSHAIN;52.515919;13.454574;52.515919;13.454574
78;234;stadtkreise;KOEPENICK BA 16      (TEIL);KOEPENICK;52.4383062;13.6057761;52.4383062;13.6057761
79;235;stadtkreise;LICHTENBERG BA 17;LICHTENBERG BA 17;52.5159184;13.4795724;52.5159184;13.4795724
80;236;stadtkreise;PANKOW BA 19;PANKOW, Berlin, Germany;52.5928787;13.4317001;52.5928787;13.4317001
81;237;stadtkreise;REINICKENDORF BA 20;REINICKENDORF BA 20;52.5790422;13.2805353;52.5790422;13.2805353
82;238;stadtkreise;SPANDAU BA 8     (TEIL);Spandau, Berlin;52.5351876;13.2002964;52.5351876;13.2002964
83;239;stadtkreise;TREPTOW BA 15    (TEIL);TREPTOW, Berlin, Germany;52.4916602;13.4503591;52.4916602;13.4503591
84;240;stadtkreise;WEISSENSEE BA 18;WEISSENSEE;51.19551;11.06812;51.19551;11.06812
85;241;KREISE M.GEMEINDEN >;ANGERMUENDE;ANGERMUENDE;53.0145422;13.996593;53.0145422;13.996593
85;242;GEMEINDEN AB 2000 E.;ANGERMUENDE;ANGERMUENDE;53.0145422;13.996593;53.0145422;13.996593
85;243;GEMEINDEN AB 2000 E.;JOACHIMSTHAL;JOACHIMSTHAL;52.9781724;13.7455599;53.0145422;13.996593
85;244;GEMEINDEN AB 2000 E.;ODERBERG I. MARK;ODERBERG;52.86729;14.0453403;53.0145422;13.996593
85;245;GEMEINDEN AB 2000 E.;SCHWEDT A. O.;SCHWEDT A. O.;53.0624695;14.2734639;53.0145422;13.996593
85;246;RESTKREISE (GEM.< 20;REST-ANGERMUENDE;ANGERMUENDE;53.0145422;13.996593;53.0145422;13.996593
86;247;stadtkreise;BERLIN-LICHTENBERG  S;BERLIN-LICHTENBERG ;52.5335904;13.4998575;52.5335904;13.4998575
87;248;stadtkreise;BRANDENBURG A. H.   S;BRANDENBURG A. H.  ;52.4125287;12.5316444;52.4125287;12.5316444
88;249;stadtkreise;EBERSWALDE     S;EBERSWALDE    ;52.837133;13.7875871;52.837133;13.7875871
89;250;KREISE M.GEMEINDEN >;JUETERBOG-LUCKENWALDE;JUETERBOG-LUCKENWALDE;52.0539929;13.0420809;52.033478;13.0756312
89;251;GEMEINDEN AB 2000 E.;BARUTH;BARUTH;52.033478;13.5042115;52.033478;13.0756312
89;252;GEMEINDEN AB 2000 E.;DAHME;DAHME MARK;51.866667;13.433056;52.033478;13.0756312
89;253;GEMEINDEN AB 2000 E.;JUETERBOG;JUETERBOG;51.9964734;13.0756312;52.033478;13.0756312
89;254;GEMEINDEN AB 2000 E.;LUCKENWALDE;LUCKENWALDE;52.0903895;13.1636906;52.033478;13.0756312
89;255;GEMEINDEN AB 2000 E.;JUETERBOG SCHIESSPL. GTS;JUETERBOG;51.9964734;13.0756312;52.033478;13.0756312
89;256;RESTKREISE (GEM.< 20;REST-JUETERBOG-LUCKENWALDE;JUETERBOG-LUCKENWALDE;52.033478;13.0756312;52.033478;13.0756312
90;257;KREISE M.GEMEINDEN >;NIEDERBARNIM;NIEDERBARNIM;52.7272152;13.4961835;52.57157565;13.4961835
90;258;GEMEINDEN AB 2000 E.;ALT LANDSBERG;ALTANDSBERG;52.5641091;13.7269051;52.57157565;13.4961835
90;259;GEMEINDEN AB 2000 E.;BERNAU BEI BERLIN;BERNAU BEI BERLIN;52.6874845;13.5672765;52.57157565;13.4961835
90;260;GEMEINDEN AB 2000 E.;LIEBENWALDE;LIEBENWALDE;52.8711065;13.3966523;52.57157565;13.4961835
90;261;GEMEINDEN AB 2000 E.;ORANIENBURG;ORANIENBURG;52.7537284;13.236681;52.57157565;13.4961835
90;262;GEMEINDEN AB 2000 E.;BIRKENWERDER;BIRKENWERDER;52.6910604;13.2783281;52.57157565;13.4961835
90;263;GEMEINDEN AB 2000 E.;DAHLWITZ-HOPPEGART.;DAHLWITZ-HOPPEGARTEN, Germany;52.4998608;13.636651;52.57157565;13.4961835
90;264;GEMEINDEN AB 2000 E.;ERKNER;ERKNER;52.4244119;13.7497832;52.57157565;13.4961835
90;265;GEMEINDEN AB 2000 E.;HERZFELDE;HERZFELDE;52.4738455;13.8568111;52.57157565;13.4961835
90;266;GEMEINDEN AB 2000 E.;HOHEN NEUENDORF;HOHEN NEUENDORF;52.6720645;13.2786739;52.57157565;13.4961835
90;267;GEMEINDEN AB 2000 E.;KALKBERGE;RUEDERSDORF BEI BERLIN;52.471667;13.784444;52.57157565;13.4961835
90;268;GEMEINDEN AB 2000 E.;KLEIN SCHOENEBECK;SCHOENEICHE BEI BERLIN;52.479444;13.695556;52.57157565;13.4961835
90;269;GEMEINDEN AB 2000 E.;MUEHLENBECK;MUEHLENBECK;52.6671753;13.3799168;52.57157565;13.4961835
90;270;GEMEINDEN AB 2000 E.;NEUENHAGEN;NEUENHAGEN;52.5254787;13.69619;52.57157565;13.4961835
90;271;GEMEINDEN AB 2000 E.;PETERSHAGEN;PETERSHAGEN-EGGERSDORF;52.529167;13.791111;52.57157565;13.4961835
90;272;GEMEINDEN AB 2000 E.;RUEDERSDORF;RUEDERSDORF;52.481592;13.8373971;52.57157565;13.4961835
90;273;GEMEINDEN AB 2000 E.;SACHSENHAUSEN;BERLIN-SACHSENHAUSEN;52.765833;13.264167;52.57157565;13.4961835
90;274;GEMEINDEN AB 2000 E.;TASDORF;TASDORF-RUEDERSDORF;52.491944;13.783333;52.57157565;13.4961835
90;275;GEMEINDEN AB 2000 E.;WERLSEE;WERLSEE GRUENHEIDE;52.420083;13.810917;52.57157565;13.4961835
90;276;GEMEINDEN AB 2000 E.;WOLTERSDORF;WOLTERSDORF, Germany;52.4551812;13.7493557;52.57157565;13.4961835
90;277;GEMEINDEN AB 2000 E.;ZEPERNICK;ZEPERNICK;52.6540269;13.5271744;52.57157565;13.4961835
90;278;GEMEINDEN AB 2000 E.;HEILIGENSEE;HEILIGENSEE, Germany;52.6122889;13.2271177;52.57157565;13.4961835
90;279;GEMEINDEN AB 2000 E.;GUTSBEZIRK BUCH;Buch, Berlin;52.6385548;13.4727778;52.57157565;13.4961835
90;280;GEMEINDEN AB 2000 E.;RAHNSDORF;RAHNSDORF, Germany;52.4484962;13.7039685;52.57157565;13.4961835
90;281;GEMEINDEN AB 2000 E.;BIESDORF;BIESDORF, Germany;52.508;13.564121;52.57157565;13.4961835
90;282;GEMEINDEN AB 2000 E.;KAULSDORF;KAULSDORF, Germany;52.502395;13.586922;52.57157565;13.4961835
90;283;GEMEINDEN AB 2000 E.;BUCH;Buch, Berlin;52.6385548;13.4727778;52.57157565;13.4961835
90;284;GEMEINDEN AB 2000 E.;LUEBARS;LUEBARS, Germany;52.615067;13.357385;52.57157565;13.4961835
90;285;GEMEINDEN AB 2000 E.;FRANZOESISCH BUCHHOLZ;FRANZOESISCH BUCHHOLZ;52.6110714;13.4280681;52.57157565;13.4961835
90;286;GEMEINDEN AB 2000 E.;BERLIN-STRALAU;BERLIN-STRALAU, Germany;52.4944984;13.4698223;52.57157565;13.4961835
90;287;GEMEINDEN AB 2000 E.;BERLIN-ROSENTHAL;BERLIN-ROSENTHAL, Germany;52.5968621;13.3861261;52.57157565;13.4961835
90;288;GEMEINDEN AB 2000 E.;MAHLSDORF;BERLIN-MAHLSDORF;52.51081;13.608921;52.57157565;13.4961835
90;289;GEMEINDEN AB 2000 E.;BERLIN-HOHENSCHOENHAUSEN;BERLIN-HOHENSCHOENHAUSEN, Germany;52.546622;13.486876;52.57157565;13.4961835
90;290;GEMEINDEN AB 2000 E.;HERMSDORF;HERMSDORF, Germany;52.612757;13.305462;52.57157565;13.4961835
90;291;GEMEINDEN AB 2000 E.;BERLIN-WITTENAU;BERLIN-WITTENAU, Germany;52.592455;13.3296942;52.57157565;13.4961835
90;292;GEMEINDEN AB 2000 E.;FRIEDRICHSHAGEN;FRIEDRICHSHAGEN, Germany;52.46067;13.639196;52.57157565;13.4961835
90;293;GEMEINDEN AB 2000 E.;BERLIN-NIEDERSCHOENHAUSEN;BERLIN-NIEDERSCHOENHAUSEN, Germany;52.5818916;13.3981276;52.57157565;13.4961835
90;294;GEMEINDEN AB 2000 E.;BERLN-TEGEL;BERLN-TEGEL, Germany;52.5910076;13.2709077;52.57157565;13.4961835
90;295;GEMEINDEN AB 2000 E.;BERLIN-FRIEDRICHSFELDE;BERLIN-FRIEDRICHSFELDE, Germany;52.50188;13.52033;52.57157565;13.4961835
90;296;GEMEINDEN AB 2000 E.;BERLIN-OBERSCHOENEW;BERLIN-OBERSCHOENEW, Germany;52.4669278;13.5232422;52.57157565;13.4961835
90;297;GEMEINDEN AB 2000 E.;BERLIN-REINICKENDORF;BERLIN-REINICKENDORF, Germany;52.5790422;13.2805353;52.57157565;13.4961835
90;298;GEMEINDEN AB 2000 E.;BERLIN-WEISSENSEE;BERLIN-WEISSENSEE, Germany;52.5528668;13.4613179;52.57157565;13.4961835
90;299;GEMEINDEN AB 2000 E.;BERLIN-PANKOW;BERLIN-PANKOW;52.5928787;13.4317001;52.57157565;13.4961835
90;300;RESTKREISE (GEM.< 20;REST-NIEDERBARNIM;NIEDERBARNIM;52.57157565;13.4961835;52.57157565;13.4961835
91;301;KREISE M.GEMEINDEN >;OBERBARNIM;OBERBARNIM;52.586942;14.0478612;52.7197233;13.8777546
91;302;GEMEINDEN AB 2000 E.;FREIENWALDE A. O. (BAD);FREIENWALDE A. O. (BAD);52.7829161;14.0385706;52.7197233;13.8777546
91;303;GEMEINDEN AB 2000 E.;BIESENTHAL;BIESENTHAL;52.7612462;13.6443308;52.7197233;13.8777546
91;304;GEMEINDEN AB 2000 E.;FALKENBERG (MARK);FALKENBERG (MARK), Germany;52.3747776;14.2268659;52.7197233;13.8777546
91;305;GEMEINDEN AB 2000 E.;FINOW;FINOW;52.8419071;13.7391022;52.7197233;13.8777546
91;306;GEMEINDEN AB 2000 E.;FINOWFURT;FINOWFURT;52.8488733;13.67978;52.7197233;13.8777546
91;307;GEMEINDEN AB 2000 E.;STRAUSBERG;STRAUSBERG;52.5659128;13.8777546;52.7197233;13.8777546
91;308;GEMEINDEN AB 2000 E.;WERNEUCHEN;WERNEUCHEN;52.6300024;13.7358711;52.7197233;13.8777546
91;309;GEMEINDEN AB 2000 E.;WRIEZEN;WRIEZEN;52.7197233;14.133275;52.7197233;13.8777546
91;310;GEMEINDEN AB 2000 E.;HEEGERMUEHLE;Finow, Eberswalde, Germany;52.8419071;13.7391022;52.7197233;13.8777546
91;311;RESTKREISE (GEM.< 20;REST-OBERBARNIM;OBERBARNIM;52.7197233;13.8777546;52.7197233;13.8777546
92;312;KREISE M.GEMEINDEN >;OSTHAVELLAND;OSTHAVELLAND;52.67834;12.24653;52.58448025;13.05281235
92;313;GEMEINDEN AB 2000 E.;KETZIN;KETZIN;52.4736094;12.850554;52.58448025;13.05281235
92;314;GEMEINDEN AB 2000 E.;KREMMEN;KREMMEN;52.7621246;13.0286244;52.58448025;13.05281235
92;315;GEMEINDEN AB 2000 E.;NAUEN;NAUEN;52.6069165;12.8814887;52.58448025;13.05281235
92;316;GEMEINDEN AB 2000 E.;BORNIM;BORNIM, Germany;52.4314607;13.0012167;52.58448025;13.05281235
92;317;GEMEINDEN AB 2000 E.;FALKENSEE;FALKENSEE;52.562044;13.0770003;52.58448025;13.05281235
92;318;GEMEINDEN AB 2000 E.;HENNINGSDORF;HENNINGSDORF;52.6320478;13.2011404;52.58448025;13.05281235
92;319;GEMEINDEN AB 2000 E.;VELTEN;VELTEN;52.6888366;13.1758339;52.58448025;13.05281235
92;320;GEMEINDEN AB 2000 E.;SEEGEFELD;SEEGEFELD;52.5455248;13.1469003;52.58448025;13.05281235
92;321;GEMEINDEN AB 2000 E.;FALKENHAGEN;FALKENHAGENER FELD;52.552957;13.166588;52.58448025;13.05281235
92;322;GEMEINDEN AB 2000 E.;STAAKEN;STAAKEN;52.5348604;13.1431864;52.58448025;13.05281235
92;323;RESTKREISE (GEM.< 20;REST-OSTHAVELLAND;OSTHAVELLAND;52.58448025;13.05281235;52.58448025;13.05281235
93;324;KREISE M.GEMEINDEN >;OSTPRIGNITZ;OSTPRIGNITZ, Germany;52.9645366;12.7526724;53.05712835;12.4750287
93;325;GEMEINDEN AB 2000 E.;KYRITZ;KYRITZ;52.9432288;12.3961712;53.05712835;12.4750287
93;326;GEMEINDEN AB 2000 E.;MEYENBURG;MEYENBURG;53.3127342;12.2423808;53.05712835;12.4750287
93;327;GEMEINDEN AB 2000 E.;PRITZWALK;PRITZWALK;53.1497201;12.177885;53.05712835;12.4750287
93;328;GEMEINDEN AB 2000 E.;WITTSTOCK;WITTSTOCK;53.2045159;12.5538862;53.05712835;12.4750287
93;329;RESTKREISE (GEM.< 20;REST-OSTPRIGNITZ;OSTPRIGNITZ, Germany;53.05712835;12.4750287;53.05712835;12.4750287
94;330;stadtkreise;POTSDAM  S;POTSDAM ;52.3905689;13.0644729;52.3905689;13.0644729
95;331;KREISE M.GEMEINDEN >;PRENZLAU;PRENZLAU;53.3173433;13.8633409;53.3173433;13.8633409
95;332;GEMEINDEN AB 2000 E.;PRENZLAU;PRENZLAU;53.3173433;13.8633409;53.3173433;13.8633409
95;333;GEMEINDEN AB 2000 E.;STRASBURG I. UCKERM.;STRASBURG I. UCKERM.;53.515101;13.745272;53.3173433;13.8633409
95;334;RESTKREISE (GEM.< 20;REST-PRENZLAU;PRENZLAU;53.3173433;13.8633409;53.3173433;13.8633409
96;335;stadtkreise;RATHENOW  S;RATHENOW ;52.6048117;12.337945;52.6048117;12.337945
97;336;KREISE M.GEMEINDEN >;RUPPIN;Alt Ruppin;52.9603665;12.8905157;52.9603665;12.8905157
97;337;GEMEINDEN AB 2000 E.;GRANSEE;GRANSEE;53.0047002;13.1559502;52.9603665;12.8905157
97;338;GEMEINDEN AB 2000 E.;ALTRUPPIN;ALTRUPPIN;52.9603665;12.8905157;52.9603665;12.8905157
97;339;GEMEINDEN AB 2000 E.;NEURUPPIN;NEURUPPIN;52.9154545;12.7990783;52.9603665;12.8905157
97;340;GEMEINDEN AB 2000 E.;RHEINSBERG;RHEINSBERG;53.0983691;12.8974874;52.9603665;12.8905157
97;341;GEMEINDEN AB 2000 E.;WUSTERHAUSEN A.D. DOSSE;WUSTERHAUSEN A.D. DOSSE;52.9216058;12.4872103;52.9603665;12.8905157
97;342;RESTKREISE (GEM.< 20;REST-RUPPIN;Alt Ruppin;52.9603665;12.8905157;52.9603665;12.8905157
98;343;stadtkreise;SPANDAU S;SPANDAU;52.5351876;13.2002964;52.5351876;13.2002964
99;344;KREISE M.GEMEINDEN >;TEMPLIN;TEMPLIN;53.1168874;13.4979688;53.1168874;13.4979688
99;345;GEMEINDEN AB 2000 E.;LYCHEN;LYCHEN;53.2147165;13.3068717;53.1168874;13.4979688
99;346;GEMEINDEN AB 2000 E.;TEMPLIN;TEMPLIN;53.1168874;13.4979688;53.1168874;13.4979688
99;347;GEMEINDEN AB 2000 E.;ZEHDENICK;ZEHDENICK;52.9791731;13.3378948;53.1168874;13.4979688
99;348;RESTKREISE (GEM.< 20;REST-TEMPLIN;TEMPLIN;53.1168874;13.4979688;53.1168874;13.4979688
100;349;KREISE M.GEMEINDEN >;WESTHAVELLAND;WESTHAVELLAND;52.67834;12.24653;52.64157585;12.3433093
100;350;GEMEINDEN AB 2000 E.;FRIESACK;FRIESACK;52.7363893;12.5791525;52.64157585;12.3433093
100;351;GEMEINDEN AB 2000 E.;PLAUE A. HAVEL;PLAUE A. HAVEL;52.4313214;12.406084;52.64157585;12.3433093
100;352;GEMEINDEN AB 2000 E.;PREMNITZ;PREMNITZ;52.5336664;12.3486736;52.64157585;12.3433093
100;353;GEMEINDEN AB 2000 E.;RATHENOW;RATHENOW;52.6048117;12.337945;52.64157585;12.3433093
100;354;RESTKREISE (GEM.< 20;REST-WESTHAVELLAND;WESTHAVELLAND;52.64157585;12.3433093;52.64157585;12.3433093
101;355;KREISE M.GEMEINDEN >;WESTPRIGNITZ;WESTPRIGNITZ, Germany;53.0392549;12.0455484;53.0392549;11.9953089
101;356;GEMEINDEN AB 2000 E.;HAVELBERG;HAVELBERG;52.8326422;12.0763942;53.0392549;11.9953089
101;357;GEMEINDEN AB 2000 E.;LENZEN;LENZEN;53.0973263;11.4785205;53.0392549;11.9953089
101;358;GEMEINDEN AB 2000 E.;PERLEBERG;PERLEBERG;53.0740638;11.8563484;53.0392549;11.9953089
101;359;GEMEINDEN AB 2000 E.;PUTLITZ;PUTLITZ;53.2462407;12.0427441;53.0392549;11.9953089
101;360;GEMEINDEN AB 2000 E.;WILSNACK (BAD);WILSNACK (BAD);52.9571784;11.9478737;53.0392549;11.9953089
101;361;GEMEINDEN AB 2000 E.;WITTENBERGE;WITTENBERGE, Germany;52.9950038;11.752484;53.0392549;11.9953089
101;362;RESTKREISE (GEM.< 20;REST-WESTPRIGNITZ;WESTPRIGNITZ, Germany;53.0392549;11.9953089;53.0392549;11.9953089
102;363;stadtkreise;WITTENBERGE  S;WITTENBERGE , Germany;52.9950038;11.752484;52.9950038;11.752484
103;364;KREISE M.GEMEINDEN >;ZAUCH-BELZIG;ZAUCH-BELZIG;52.1427265;12.5951797;52.19086375;12.8049821
103;365;GEMEINDEN AB 2000 E.;BEELITZ;BEELITZ;52.239001;12.9700563;52.19086375;12.8049821
103;366;GEMEINDEN AB 2000 E.;BELZIG;BELZIG;52.1427265;12.5951797;52.19086375;12.8049821
103;367;GEMEINDEN AB 2000 E.;NIEMEGK;NIEMEGK;52.0730528;12.6945716;52.19086375;12.8049821
103;368;GEMEINDEN AB 2000 E.;TREUENBRIETZEN;TREUENBRIETZEN;52.0916007;12.8655166;52.19086375;12.8049821
103;369;GEMEINDEN AB 2000 E.;WERDER A. H.;WERDER A. H.;52.3647941;12.8700716;52.19086375;12.8049821
103;370;GEMEINDEN AB 2000 E.;GLINDOW;GLINDOW;52.3572443;12.8894092;52.19086375;12.8049821
103;371;GEMEINDEN AB 2000 E.;KAPUTH;Caputh, Deutschland;52.3356762;12.9861248;52.19086375;12.8049821
103;372;GEMEINDEN AB 2000 E.;LEHNIN;LEHNIN;52.3082956;12.7444476;52.19086375;12.8049821
103;373;RESTKREISE (GEM.< 20;REST-ZAUCH-BELZIG;ZAUCH-BELZIG;52.19086375;12.8049821;52.19086375;12.8049821
104;374;KREISE M.GEMEINDEN >;ARNSWALDE;Choszczno;53.16928;15.41971;53.16928;15.41971
104;375;GEMEINDEN AB 2000 E.;ARNSWALDE;Choszczno;53.16928;15.41971;53.16928;15.41971
104;376;GEMEINDEN AB 2000 E.;NEUWEDELL;Drawno;53.21983;15.75932;53.16928;15.41971
104;377;GEMEINDEN AB 2000 E.;REETZ;Recz, Poland;53.25;15.55;53.16928;15.41971
104;378;RESTKREISE (GEM.< 20;REST-ARNSWALDE;Choszczno;53.16928;15.41971;53.16928;15.41971
105;379;KREISE M.GEMEINDEN >;CALAU;CALAU;51.7428349;13.9633134;51.5678478;13.996908
105;380;GEMEINDEN AB 2000 E.;ALT DOEBERN;ALTDOEBERN;51.649722;14.033056;51.5678478;13.996908
105;381;GEMEINDEN AB 2000 E.;CALAU;CALAU;51.7428349;13.9633134;51.5678478;13.996908
105;382;GEMEINDEN AB 2000 E.;DREBKAU;DREBKAU;51.6537242;14.2236354;51.5678478;13.996908
105;383;GEMEINDEN AB 2000 E.;LUEBBENAU;LUEBBENAU;51.8632976;13.9545465;51.5678478;13.996908
105;384;GEMEINDEN AB 2000 E.;SENFTENBERG;SENFTENBERG;51.5189796;13.996908;51.5678478;13.996908
105;385;GEMEINDEN AB 2000 E.;VETSCHAU;VETSCHAU;51.783243;14.0757975;51.5678478;13.996908
105;386;GEMEINDEN AB 2000 E.;BRIESKE;BRIESKE;51.5008508;13.9596084;51.5678478;13.996908
105;387;GEMEINDEN AB 2000 E.;BUECKGEN;Grossraeschen Neu-Bueckgen;51.575039;14.016647;51.5678478;13.996908
105;388;GEMEINDEN AB 2000 E.;DOBRISTROH;Freienhufen;51.5809258;13.9625268;51.5678478;13.996908
105;389;GEMEINDEN AB 2000 E.;GROSS RAESCHEN;GROSS RAESCHEN;51.5907452;14.0085563;51.5678478;13.996908
105;390;GEMEINDEN AB 2000 E.;KLETTWITZ;KLETTWITZ;51.5414987;13.8893112;51.5678478;13.996908
105;391;GEMEINDEN AB 2000 E.;KOSTEBRAU;KOSTEBRAU;51.5281526;13.8219421;51.5678478;13.996908
105;392;GEMEINDEN AB 2000 E.;LAUTA (1928- LAUTA MIT LAUTAWERK);LAUTA;51.4568295;14.1008615;51.5678478;13.996908
105;393;GEMEINDEN AB 2000 E.;NEU PETERSHAIN;NEUPETERSHAIN;51.6067339;14.1633698;51.5678478;13.996908
105;394;GEMEINDEN AB 2000 E.;PETERSHAIN;Hóznica;51.6;14.166667;51.5678478;13.996908
105;395;GEMEINDEN AB 2000 E.;SAERCHEN;GROSS SAERCHEN;51.366667;14.305556;51.5678478;13.996908
105;396;GEMEINDEN AB 2000 E.;SEDLITZ;SEDLITZ;51.54331;14.0953233;51.5678478;13.996908
105;397;GEMEINDEN AB 2000 E.;ZSCHIPKAU;ZSCHIPKAU;51.5168731;13.8978269;51.5678478;13.996908
105;398;GEMEINDEN AB 2000 E.;ZSCHORNEGOSDA;Schwarzheide-West;51.4808978;13.858585;51.5678478;13.996908
105;399;GEMEINDEN AB 2000 E.;RAUNO;Großräschner See;51.5606566;14.0300771;51.5678478;13.996908
105;400;GEMEINDEN AB 2000 E.;HOERLITZ;HOERLITZ, Germany;51.527222;13.946111;51.5678478;13.996908
105;401;GEMEINDEN AB 2000 E.;JUETTENDORF;Senftenberg;51.5189796;13.996908;51.5678478;13.996908
105;402;GEMEINDEN AB 2000 E.;KLEIN RAESCHEN;Großräschen;51.5907452;14.0085563;51.5678478;13.996908
105;403;GEMEINDEN AB 2000 E.;THAMM;Senftenberg;51.5189796;13.996908;51.5678478;13.996908
105;404;RESTKREISE (GEM.< 20;REST-CALAU;CALAU;51.5678478;13.996908;51.5678478;13.996908
106;405;KREISE M.GEMEINDEN >;COTTBUS L;COTTBUS, Germany;51.7563108;14.3328679;51.7563108;14.3328679
106;406;GEMEINDEN AB 2000 E.;PEITZ;PEITZ;51.8574226;14.4129511;51.7563108;14.3328679
106;407;GEMEINDEN AB 2000 E.;KOLKWITZ;KOLKWITZ;51.7497971;14.2506578;51.7563108;14.3328679
106;408;GEMEINDEN AB 2000 E.;STROEBITZ;STROEBITZ;51.759368;14.296837;51.7563108;14.3328679
106;409;RESTKREISE (GEM.< 20;REST-COTTBUS L;COTTBUS, Germany;51.7563108;14.3328679;51.7563108;14.3328679
107;410;stadtkreise;COTTBUS S;COTTBUS;51.7563108;14.3328679;51.7563108;14.3328679
108;411;KREISE M.GEMEINDEN >;CROSSEN (ODER);Krosno Odrzanskie;52.0550373;15.0972099;52.0550373;15.0972099
108;412;GEMEINDEN AB 2000 E.;CROSSEN A. O.;Krosno Odrzanskie, Poland;52.0550373;15.0972099;52.0550373;15.0972099
108;413;GEMEINDEN AB 2000 E.;SOMMERFELD;Lubsko;51.784371;14.9719305;52.0550373;15.0972099
108;414;RESTKREISE (GEM.< 20;REST-CROSSEN (ODER);Krosno Odrzanskie;52.0550373;15.0972099;52.0550373;15.0972099
109;415;stadtkreise;FORST (LAUSITZ)  S;FORST, Lausitz, Germany;51.7441459;14.6474905;51.7441459;14.6474905
110;416;stadtkreise;FRANKFURT (ODER)  S;FRANKFURT (ODER) ;52.3472237;14.5505673;52.3472237;14.5505673
111;417;KREISE M.GEMEINDEN >;FRIEDEBERG (NEUMARK);Strzelce Krajenskie;52.87728;15.52966;52.87728;15.6036195
111;418;GEMEINDEN AB 2000 E.;ALTKARBE;Stare Kurowo;52.8566588;15.677579;52.87728;15.6036195
111;419;GEMEINDEN AB 2000 E.;DRIESEN;Drezdenko;52.83797;15.83104;52.87728;15.6036195
111;420;GEMEINDEN AB 2000 E.;FRIEDEBERG I. NEUM..;Strzelce Krajenskie;52.87728;15.52966;52.87728;15.6036195
111;421;GEMEINDEN AB 2000 E.;WOLDENBERG;Dobiegniew;52.9701812;15.7534441;52.87728;15.6036195
111;422;RESTKREISE (GEM.< 20;REST-FRIEDEBERG (NEUMARK);Strzelce Krajenskie;52.87728;15.6036195;52.87728;15.6036195
112;423;KREISE M.GEMEINDEN >;GUBEN L;GUBEN, Germany;51.9514863;14.695565;52.0199941;14.6849698
112;424;GEMEINDEN AB 2000 E.;FUERSTENBERG A.O.;FUERSTENBERG an der Oder, Germany;52.1479788;14.6743746;52.0199941;14.6849698
112;425;GEMEINDEN AB 2000 E.;NEUZELLE;NEUZELLE;52.0885019;14.6457579;52.0199941;14.6849698
112;426;RESTKREISE (GEM.< 20;REST-GUBEN L;GUBEN, Germany;52.0199941;14.6849698;52.0199941;14.6849698
113;427;stadtkreise;GUBEN S;GUBEN;51.9514863;14.695565;51.9514863;14.695565
114;428;KREISE M.GEMEINDEN >;KOENIGSBERG (NEUMARK);Chojna;52.96401;14.42781;52.87574;14.548085
114;429;GEMEINDEN AB 2000 E.;SCHOENFLIESS, NM. (BAD);Trzcinsko Zdrój;52.96446;14.60461;52.87574;14.548085
114;430;GEMEINDEN AB 2000 E.;BAERWALDE I. NEUM.;Mieszkowice;52.78747;14.49337;52.87574;14.548085
114;431;GEMEINDEN AB 2000 E.;CUESTRIN (1928- KUESTRIN);Kostrzyn nad Odra;52.5871889;14.6494467;52.87574;14.548085
114;432;GEMEINDEN AB 2000 E.;KOENIGSBERG I. NEUM.;Chojna;52.96401;14.42781;52.87574;14.548085
114;433;GEMEINDEN AB 2000 E.;NEUDAMM;D?bno, Poland;52.733333;14.7;52.87574;14.548085
114;434;GEMEINDEN AB 2000 E.;ALT-DREWITZ (-24,DREWITZ);Drzewice, Poland;52.6254;14.6028;52.87574;14.548085
114;435;RESTKREISE (GEM.< 20;REST-KOENIGSBERG (NEUMARK);Chojna;52.87574;14.548085;52.87574;14.548085
115;436;KREISE M.GEMEINDEN >;LANDSBERG (WARTHE) L;Gorzów Wielkopolski;52.7325285;15.2369305;52.7325285;15.2369305
115;437;GEMEINDEN AB 2000 E.;VIETZ;Witnica;52.6730629;14.8976504;52.7325285;15.2369305
115;438;RESTKREISE (GEM.< 20;REST-LANDSBERG (WARTHE) L;Gorzów Wielkopolski;52.7325285;15.2369305;52.7325285;15.2369305
116;439;stadtkreise;LANDSBERG (WARTHE) S;Gorzów Wielkopolski;52.7325285;15.2369305;52.7325285;15.2369305
117;440;KREISE M.GEMEINDEN >;LEBUS;LEBUS;52.425663;14.5295867;52.425663;14.3994272
